Unnamed: 0,country,text,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
126798,France,"Full bodied and lushly textured, this is a top example of an affordable Châteauneuf-du-Pape. Raspberry and briary notes mingle easily on the nose, while the palate adds in hints of garrigue, spice and vanilla. Long, velvety and spice-laden on the finish.",Domaine Grand Veneur,92,49.0,Rhône Valley,Châteauneuf-du-Pape,,Joe Czerwinski,@JoeCz,Alain Jaume et Fils 2006 Domaine Grand Veneur Red (Châteauneuf-du-Pape),Rhône-style Red Blend,Alain Jaume et Fils
5832,Portugal,"This is a ripe yellow fruit and mango-flavored wine. It is all fruit, rich and deliciously refreshing. The 10% of Moscatel in the blend has had an enormous effect on the perfumed character of the wine. At the end, the acidity keeps it fruity and crisp.",Coroa d'Ouro Branco,88,18.0,Douro,,,Roger Voss,@vossroger,Poças 2016 Coroa d'Ouro Branco White (Douro),Portuguese White,Poças
114039,US,"A blend of 54% Petit Verdot, 42% Zinfandel and 4% Cabernet Sauvignon that doesn't hold back in ripeness or body, this offers brick, blackberry and chocolate in equal waves. The texture is lush, plush and softly layered, dusted in mocha and vanilla bean.",Rector Creek Vineyard Block 4,90,80.0,California,Napa Valley,Napa,Virginie Boone,@vboone,Paraduxx 2013 Rector Creek Vineyard Block 4 Red (Napa Valley),Red Blend,Paraduxx
43192,US,"Estate grown and aged in 31% new barrels, this offers dense purple fruits, scents of violets and mocha, and a smoky thread that carries into the finish. There are strong flavors of cedar box and graphite, and the tannins are chewy and substantial.",Barrel Select,90,32.0,Oregon,Umpqua Valley,Southern Oregon,Paul Gregutt,@paulgwine ,Abacela 2013 Barrel Select Tempranillo (Umpqua Valley),Tempranillo,Abacela
31522,US,"Shows nice blackberry, cocoa and cedar flavors, and is properly dry. But there's some green unripeness, and a clunky edge to the tannins.",Oso Vineyard,84,50.0,California,Napa Valley,Napa,,,Emblem 2006 Oso Vineyard Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Emblem
67887,Australia,"Despite an overlay of dried apricots and caramel, what is striking about this stickie is its intense essence of lime. The flavors of candied lime and pineapple are bright and fresh, finishing long and balanced, without an excess of sugar.",The Noble,88,19.0,South Australia,McLaren Vale,,Joe Czerwinski,@JoeCz,D'Arenberg 2006 The Noble Riesling (McLaren Vale),Riesling,D'Arenberg
45639,US,"Very beautiful red wine. Not too many Cab Francs are coming off this mountain. It's lighter in body, and more cherried, than your standard Howell Mountain Cabernet Sauvignon, but shows the same tough tannins. Yet it's not an ager. Drink now–2010, with steak or lamb, and decant.",,91,50.0,California,Howell Mountain,Napa,,,White Cottage 2005 Cabernet Franc (Howell Mountain),Cabernet Franc,White Cottage
8953,US,"Distinctive as always, this is another powerful Zinfandel from Martini, which has a long history with this mountain vineyard. The cool 2010 vintage was kind, bringing the wine to its usual high-alcohol superripeness, yet maintaining vital acidity. Notes of raisins, blackberry jam and chocolate are all found in this heady, Porty wine. Drink now with rich barbecue and stews.",Monte Rosso Vineyard Gnarly Vine,89,50.0,California,Sonoma Valley,Sonoma,,,Louis M. Martini 2010 Monte Rosso Vineyard Gnarly Vine Zinfandel (Sonoma Valley),Zinfandel,Louis M. Martini
83874,US,"Gorgeous violet and spiced red-cherry notes are fragrant on this harmonious Pinot Noir. Elegant and brisk, this has tart, sour fruit flavors that are accented by loads of fresh green herb and a crushed-stone minerality.",Vintner's Select Unfined & Unfiltered,89,20.0,New York,Finger Lakes,Finger Lakes,Anna Lee C. Iijima,,Bloomer Creek 2009 Vintner's Select Unfined & Unfiltered Pinot Noir (Finger Lakes),Pinot Noir,Bloomer Creek
127356,France,"88-90 Barrel sample. Finely structured, a wine that boasts great fresh fruits, firm tannins and berry fruits. The wine is structured with considerable acidity.",La Chapelle de la Mission Haut-Brion Barrel sample,89,,Bordeaux,Pessac-Léognan,,Roger Voss,@vossroger,Château La Mission Haut-Brion 2009 La Chapelle de la Mission Haut-Brion Barrel sample  (Pessac-Léognan),Bordeaux-style Red Blend,Château La Mission Haut-Brion
105324,France,"Despite being under the ownership of Cava house Freixenet, Henri Abelé remains little known. This Brut nonvintage is a finely made wine, on the sweeter side of Brut, but certainly well-balanced and crisp. For a Champagne, it is also a good value.",Brut,86,40.0,Champagne,Champagne,,Roger Voss,@vossroger,Henri Abele NV Brut  (Champagne),Champagne Blend,Henri Abele
83215,Spain,"Dry, fresh aromas of red fruits come across crisp and racy. The palate follows the nose's lead with medium weight and traditional snappy acidity. Flavors of plum, berry and cassis are clean, while the finish shows some richness via molasses and oaky notes.",Reserva,88,19.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Marqués de Riscal 2008 Reserva  (Rioja),Tempranillo,Marqués de Riscal
108318,US,"Boysenberry, cracked rainbow peppercorns and dried rose petals show on the nose of this bottling, which plays to the lighter side of the grape. It's tart and brisk once sipped, with cranberry and pomegranate fruit given more complexity by a touch of wild fennel.",Di Ranchita Vista,87,36.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Le Vigne 2013 Di Ranchita Vista Cabernet Franc (Paso Robles),Cabernet Franc,Le Vigne
95823,US,"Ripe, forward flavors of raspberry and cherry jam and spice mark this blend of Tempranillo, Grenache and Mourvèdre. Dry and crisp, it has tannins that make the palate pucker, and it calls to be paired with beef, lamb or pork.",Balboa Reserve Estate,87,32.0,California,Paso Robles,Central Coast,,,Sea Shell Cellars 2010 Balboa Reserve Estate Red (Paso Robles),Red Blend,Sea Shell Cellars
4813,Italy,This expression of Müller-Thurgau is thin and crisp in the mouth with lemon and candied fruit aromas on the nose. The aromas are flatter and less floral than you might expect from this fragrant grape variety.,,85,20.0,Northeastern Italy,Alto Adige,,,,Nals Margreid 2009 Müller-Thurgau (Alto Adige),Müller-Thurgau,Nals Margreid
58208,Austria,"While there are signs of maturity, this wine still retains its original perfumed character, with aromas of spring flowers, and flavors of pear and cantaloupe.",Steiner Hund Reserve,91,84.0,Kremstal,,,Roger Voss,@vossroger,Nikolaihof 2003 Steiner Hund Reserve Riesling (Kremstal),Riesling,Nikolaihof
37635,US,"Chalky tannins override the deep, black-cherry flavor. Cassis and licorice streaks are also present, and there is no quibble with the concentration. Perhaps more bottle age will smooth out the chalky finish.",Champoux Vineyard,88,39.0,Washington,Horse Heaven Hills,Columbia Valley,Paul Gregutt,@paulgwine ,Three Rivers 2009 Champoux Vineyard Cabernet Sauvignon (Horse Heaven Hills),Cabernet Sauvignon,Three Rivers
116115,US,"The Grand Estates Merlot holds center court in the vast Columbia Crest portfolio. This new release, which has received extra bottle age, is seamless, smoky, supple and seductive. Exotic sandalwood and Asian spices weave from the nose into the palate, wrapped around broad black cherry and blackberry fruit flavors. A darker streak of black olive and licorice runs into a finish replete with tannins that are tight and hint at stem.",Grand Estates,88,12.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Columbia Crest 2007 Grand Estates Merlot (Columbia Valley (WA)),Merlot,Columbia Crest
65870,France,"This is the top wine from Château Haute-Serre, a powerful expression of Malbec, very dense and solid, but certainly not overpowering. It has ripe fruit that is held in check by brooding tannins and a firm structure, giving it weight but also surprising restraint. Age for 4–5 years.",Château de Haute-Serre Cuvée Géron Dadine,90,45.0,Southwest France,Cahors,,Roger Voss,@vossroger,Georges Vigouroux 2005 Château de Haute-Serre Cuvée Géron Dadine Malbec (Cahors),Malbec,Georges Vigouroux
67486,Spain,"Waxy aromas of lanolin, dried apple and cheese set up a plump well-balanced palate, with plenty of body weight and adequate acidity. Peach, apple and melon flavors are moderately stony and minerally, while this varietal Garnacha Blanca finishes with good length.",Selecció,88,30.0,Catalonia,Terra Alta,,Michael Schachner,@wineschach,Edetària 2013 Selecció Grenache Blanc (Terra Alta),Grenache Blanc,Edetària
42529,Italy,"This passito dessert wine from the island of Lipari delivers a deep amber color, with bright aromas of resin, caramel, butterscotch, candied fruit, chestnut and honey. The mouthfeel is rich, syrupy and very sweet.",,90,,Sicily & Sardinia,Malvasia delle Lipari,,,,Cantine Florio 2008  Malvasia delle Lipari,Malvasia,Cantine Florio
44083,US,"Well integrated charred oak melds well with ripe blackberry and black plum aromas in this blend of Merlot from a cooperative of Long Island winemakers. This is a full-bodied wine with an intensely concentrated black fruit character, a kick of earthy, barnyard funk and firm, structured tannins.",Merliance,86,35.0,New York,Long Island,Long Island,Anna Lee C. Iijima,,Long Island Merlot Alliance 2007 Merliance Merlot (Long Island),Merlot,Long Island Merlot Alliance
101508,US,"Berry, vanilla, coconut and barrel spice aromas are followed by barrel flavors in this wine. It brings appeal, but the oak (42% new French and American) seems to take over.",Stillwater Creek Vineyard,88,28.0,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,@wawinereport,Novelty Hill 2014 Stillwater Creek Vineyard Grenache (Columbia Valley (WA)),Grenache,Novelty Hill
49661,US,"Honey and pears on the nose. Bone dry, this wine offers bracing acidity, a crisp fruity core, good focus, and a hint of vanilla on the finish. Very pretty nose; fine food wine.",,87,12.0,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,@paulgwine ,Seven Hills 1999 Pinot Gris (Willamette Valley),Pinot Gris,Seven Hills
68355,France,"This is the dry white wine made from the Sauternes estate of Rayne Vigneau. Grapefruit and other citrus flavors are prominent, cutting through the taut texture, along with with a light touch of honey that gives richness. The wine needs to age a little longer, so drink from late 2016.",Le Sec de Rayne Vigneau,90,23.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Château de Rayne Vigneau 2013 Le Sec de Rayne Vigneau  (Bordeaux Blanc),Sauvignon Blanc,Château de Rayne Vigneau
8995,France,"Named after the steep slopes that back the Bourgeois winery, this powerful, concentrated wine shows both wonderful white and yellow fruits and a mineral character that gives a superb tension. Packed with fruit and impressively textured, it can still age. Drink from 2017.",La Côte des Monts Damnés,93,35.0,Loire Valley,Sancerre,,Roger Voss,@vossroger,Henri Bourgeois 2013 La Côte des Monts Damnés  (Sancerre),Sauvignon Blanc,Henri Bourgeois
19274,US,"A blended red from Sparkman, sharp and tannic, with good concentration. Tart, spicy and herbal, with hints of tomato and wild berry. It rolls into an astringent finish, with a dark chocolate note.",Kindred,88,20.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Sparkman 2008 Kindred Red (Columbia Valley (WA)),Red Blend,Sparkman
109113,Portugal,"A blend of Chardonnay and Touriga Nacional, this is a ripe, mature wine that shows a great balance between acidity and rich flavors of almond and toast. It has weight but still hints at freshness. This is a food sparkling wine.",Conde de Vimioso Extra Bruto,88,20.0,Tejo,,,Roger Voss,@vossroger,Falua 2009 Conde de Vimioso Extra Bruto Sparkling (Tejo),Sparkling Blend,Falua
37149,France,"This is turning into a ripe and fruity wine. The tannins are integrating easily into the black currant flavors. Soon the dry core will open out, supporting the fruit taste. The blend is 50% Merlot, 40% Cabernet Sauvignon and 10% Cabernet Franc. Drink from late 2016.",Château les Tuilleries,85,18.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,VIgnobles Roux 2014 Château les Tuilleries  (Bordeaux),Bordeaux-style Red Blend,VIgnobles Roux
115554,Chile,"Funky at first, with barnyard aromas giving way to roasted fruit, olive and rubber aromas. Chunky in the mouth, with leafy, roasted flavors that follow the nose. Finishes herbal, toasted and spiced, with adequate freshness.",Reserva,84,14.0,Casablanca Valley,,,Michael Schachner,@wineschach,Veramonte 2009 Reserva Pinot Noir (Casablanca Valley),Pinot Noir,Veramonte
105424,France,"Steinbach is a village at the extreme southern end of the Alsace vineyard, known for its Pinot Noir. This is a rich, full example—a wine that has structure and concentration, as well as ripe cherry fruitiness. It can be drunk now, or until 2022.",Steinbach,90,35.0,Alsace,Alsace,,Roger Voss,@vossroger,Joseph Cattin 2010 Steinbach Pinot Noir (Alsace),Pinot Noir,Joseph Cattin
25637,US,"Clearly an older wine, picking up a bottle bouquet of dried herbs, lees and yeast, riding on top of basic peach, pear and tropical fruits. Drinks very dry and crisp. The fruit is beginning to fade, leaving behind flavors of dried leaves, herbs, minerals and spice. An interesting wine of considerable nuance and subtlety.",FOS Reserve Gravelstone Vineyard - Est. Res. Collection,90,18.0,California,Monterey,Central Coast,,,Jekel 1999 FOS Reserve Gravelstone Vineyard - Est. Res. Collection Chardonnay (Monterey),Chardonnay,Jekel
96339,US,"Dark and meaty, soft and full, with a very light touch of leather, this nicely catches hold of the varietal character, yet here it's coupled with vivid, fresh and ripe cherry fruit. It's a fine expression of the evolving style of Tempranillo in central Oregon, styled for both immediate enjoyment and cellaring over the next six to eight years.",Cask 11,90,36.0,Oregon,Umpqua Valley,Southern Oregon,Paul Gregutt,@paulgwine ,Paul O'Brien 2014 Cask 11 Tempranillo (Umpqua Valley),Tempranillo,Paul O'Brien
